,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1274,2020-09-14,1876.911208047991,1909.766860902959,1974.3479247183734,1876.911208047991,1876.911208047991,65.07873084782769,65.07873084782769,65.07873084782769,-8.877093458828666,-8.877093458828666,-8.877093458828666,73.95582430665635,73.95582430665635,73.95582430665635,0.0,0.0,0.0,1941.9899388958188
1275,2020-09-15,1878.0848870246039,1907.5281870677475,1971.0520552515313,1878.0848870246039,1878.0848870246039,62.21854935248995,62.21854935248995,62.21854935248995,-9.467416299072873,-9.467416299072873,-9.467416299072873,71.68596565156282,71.68596565156282,71.68596565156282,0.0,0.0,0.0,1940.3034363770937
1276,2020-09-16,1879.2585660012164,1905.3310832319873,1968.5152990008835,1879.2585660012164,1879.2585660012164,59.67411452698507,59.67411452698507,59.67411452698507,-9.487546814364654,-9.487546814364654,-9.487546814364654,69.16166134134973,69.16166134134973,69.16166134134973,0.0,0.0,0.0,1938.9326805282014
1277,2020-09-17,1880.4322449778292,1903.586051689286,1968.53713548019,1880.4322449778292,1880.4322449778292,57.18908475244973,57.18908475244973,57.18908475244973,-9.213960470860632,-9.213960470860632,-9.213960470860632,66.40304522331036,66.40304522331036,66.40304522331036,0.0,0.0,0.0,1937.6213297302788
1278,2020-09-18,1881.6059239544418,1905.5804156574125,1966.774467024841,1881.6059239544418,1881.6059239544418,55.10176003966498,55.10176003966498,55.10176003966498,-8.333847159676477,-8.333847159676477,-8.333847159676477,63.435607199341455,63.435607199341455,63.435607199341455,0.0,0.0,0.0,1936.7076839941067
1279,2020-09-21,1885.1269608842804,1898.8824720161624,1961.1547803035066,1885.1269608842804,1885.1269608842804,44.72692756536215,44.72692756536215,44.72692756536215,-8.877093458829096,-8.877093458829096,-8.877093458829096,53.60402102419125,53.60402102419125,53.60402102419125,0.0,0.0,0.0,1929.8538884496425
1280,2020-09-22,1886.3006398608925,1893.7121048020842,1959.5354279425458,1886.3006398608925,1886.3006398608925,40.675535982111505,40.675535982111505,40.675535982111505,-9.46741629905301,-9.46741629905301,-9.46741629905301,50.14295228116451,50.14295228116451,50.14295228116451,0.0,0.0,0.0,1926.976175843004
1281,2020-09-23,1887.4743188375053,1893.5175892470568,1956.4752860255999,1887.4743188375053,1887.4743188375053,37.171452447043954,37.171452447043954,37.171452447043954,-9.48754681436436,-9.48754681436436,-9.48754681436436,46.65899926140831,46.65899926140831,46.65899926140831,0.0,0.0,0.0,1924.6457712845493
1282,2020-09-24,1888.647997814118,1888.7562004797037,1954.250221960745,1888.647997814118,1888.647997814118,33.98138263257845,33.98138263257845,33.98138263257845,-9.21396047085627,-9.21396047085627,-9.21396047085627,43.195343103434716,43.195343103434716,43.195343103434716,0.0,0.0,0.0,1922.6293804466966
1283,2020-09-25,1889.8216767907306,1888.894985221063,1952.3266679305998,1889.8216767907306,1889.8216767907306,31.461137744432246,31.461137744432246,31.461137744432246,-8.333847159747899,-8.333847159747899,-8.333847159747899,39.79498490418015,39.79498490418015,39.79498490418015,0.0,0.0,0.0,1921.282814535163
1284,2020-09-28,1893.3427137205692,1885.330606231844,1947.9901193372982,1893.3427137205692,1893.3427137205692,21.50372223775742,21.50372223775742,21.50372223775742,-8.877093458851032,-8.877093458851032,-8.877093458851032,30.38081569660845,30.38081569660845,30.38081569660845,0.0,0.0,0.0,1914.8464359583268
1285,2020-09-29,1894.5163926971813,1881.0322201888798,1945.9907508211902,1894.5163926971813,1894.5163926971813,18.159334625336335,18.159334625336335,18.159334625336335,-9.467416299056296,-9.467416299056296,-9.467416299056296,27.62675092439263,27.62675092439263,27.62675092439263,0.0,0.0,0.0,1912.6757273225178
1286,2020-09-30,1895.6900716737941,1880.4070904435032,1946.231861560671,1895.6900716737941,1895.6900716737941,15.628085489913577,15.628085489913577,15.628085489913577,-9.487546814364727,-9.487546814364727,-9.487546814364727,25.115632304278304,25.115632304278304,25.115632304278304,0.0,0.0,0.0,1911.3181571637076
1287,2020-10-01,1896.8637506504074,1879.3928758569045,1944.2186164829423,1896.8637506504074,1896.8637506504074,13.656656486716521,13.656656486716521,13.656656486716521,-9.213960470877412,-9.213960470877412,-9.213960470877412,22.87061695759393,22.87061695759393,22.87061695759393,0.0,0.0,0.0,1910.5204071371238
1288,2020-10-02,1898.03742962702,1877.7965981042414,1941.4718984768847,1898.03742962702,1898.03742962702,12.57530003039584,12.57530003039584,12.57530003039584,-8.333847159748169,-8.333847159748169,-8.333847159748169,20.909147190144008,20.909147190144008,20.909147190144008,0.0,0.0,0.0,1910.6127296574157
1289,2020-10-05,1901.558466556858,1876.0891823288207,1939.196673067771,1901.558466556858,1901.558466556858,7.930692009598292,7.930692009598292,7.930692009598292,-8.87709345887297,-8.87709345887297,-8.87709345887297,16.807785468471263,16.807785468471263,16.807785468471263,0.0,0.0,0.0,1909.4891585664564
1290,2020-10-06,1902.7321455334707,1876.767425234608,1939.4683024098003,1902.7321455334707,1902.7321455334707,6.563020506318645,6.563020506318645,6.563020506318645,-9.467416299079153,-9.467416299079153,-9.467416299079153,16.030436805397795,16.030436805397795,16.030436805397795,0.0,0.0,0.0,1909.2951660397894
1291,2020-10-07,1903.9058245100834,1875.4288299823772,1941.7309946414557,1903.9058245100834,1903.9058245100834,6.042436574605065,6.042436574605065,6.042436574605065,-9.48754681436378,-9.48754681436378,-9.48754681436378,15.529983388968844,15.529983388968844,15.529983388968844,0.0,0.0,0.0,1909.9482610846885
1292,2020-10-08,1905.079503486696,1879.1801812691012,1941.2944235618122,1905.079503486696,1905.079503486696,6.072784947832694,6.072784947832694,6.072784947832694,-9.213960470873047,-9.213960470873047,-9.213960470873047,15.286745418705742,15.286745418705742,15.286745418705742,0.0,0.0,0.0,1911.1522884345286
1293,2020-10-09,1906.2531824633088,1880.8900708691592,1944.8875695174268,1906.2531824633088,1906.2531824633088,6.941884127916109,6.941884127916109,6.941884127916109,-8.333847159703787,-8.333847159703787,-8.333847159703787,15.275731287619896,15.275731287619896,15.275731287619896,0.0,0.0,0.0,1913.195066591225
1294,2020-10-12,1909.774219393147,1885.4932895219931,1951.6003492763282,1909.7742193931472,1909.7742193931472,7.4426457982343655,7.4426457982343655,7.4426457982343655,-8.877093458894908,-8.877093458894908,-8.877093458894908,16.319739257129275,16.319739257129275,16.319739257129275,0.0,0.0,0.0,1917.2168651913812
1295,2020-10-13,1910.9478983697595,1886.1494582960736,1950.3970868007261,1910.9478983697595,1910.9478983697595,7.437084278867218,7.437084278867218,7.437084278867218,-9.467416299082437,-9.467416299082437,-9.467416299082437,16.904500577949655,16.904500577949655,16.904500577949655,0.0,0.0,0.0,1918.3849826486266
1296,2020-10-14,1912.1215773463723,1889.2791765122795,1954.4964798668075,1912.1215773463723,1912.1215773463723,8.05351740009378,8.05351740009378,8.05351740009378,-9.487546814364926,-9.487546814364926,-9.487546814364926,17.541064214458704,17.541064214458704,17.541064214458704,0.0,0.0,0.0,1920.1750947464661
1297,2020-10-15,1913.2952563229849,1891.3299962581812,1953.910711546152,1913.2952563229849,1913.2952563229849,8.974147838362429,8.974147838362429,8.974147838362429,-9.213960470881437,-9.213960470881437,-9.213960470881437,18.188108309243866,18.188108309243866,18.188108309243866,0.0,0.0,0.0,1922.2694041613472
1298,2020-10-16,1914.4689352995977,1892.0231053788928,1958.2908226508562,1914.4689352995977,1914.4689352995977,10.47083145781994,10.47083145781994,10.47083145781994,-8.333847159704058,-8.333847159704058,-8.333847159704058,18.804678617523997,18.804678617523997,18.804678617523997,0.0,0.0,0.0,1924.9397667574176
1299,2020-10-17,1915.6426142762105,1924.8647705380954,1988.9937639571629,1915.6426142762105,1915.6426142762105,42.041018768975306,42.041018768975306,42.041018768975306,22.689934666080262,22.689934666080262,22.689934666080262,19.351084102895044,19.351084102895044,19.351084102895044,0.0,0.0,0.0,1957.6836330451858
1300,2020-10-18,1916.816293252823,1925.2084088975175,1991.0718247490897,1916.816293252823,1916.816293252823,42.479677815738285,42.479677815738285,42.479677815738285,22.68992953685803,22.68992953685803,22.68992953685803,19.789748278880253,19.789748278880253,19.789748278880253,0.0,0.0,0.0,1959.2959710685614
1301,2020-10-19,1917.9899722294358,1896.2699456388557,1960.2633847000566,1917.9899722294358,1917.9899722294358,11.208902856167512,11.208902856167512,11.208902856167512,-8.87709345889534,-8.87709345889534,-8.87709345889534,20.085996315062854,20.085996315062854,20.085996315062854,0.0,0.0,0.0,1929.1988750856033
1302,2020-10-20,1919.1636512060484,1899.025332230659,1960.0454105917727,1919.1636512060484,1919.1636512060484,10.741343500067714,10.741343500067714,10.741343500067714,-9.467416299062572,-9.467416299062572,-9.467416299062572,20.208759799130284,20.208759799130284,20.208759799130284,0.0,0.0,0.0,1929.904994706116
1303,2020-10-21,1920.3373301826616,1900.4842015595427,1961.7732421847525,1920.3373301826614,1920.3373301826614,10.643636545936333,10.643636545936333,10.643636545936333,-9.487546814365288,-9.487546814365288,-9.487546814365288,20.13118336030162,20.13118336030162,20.13118336030162,0.0,0.0,0.0,1930.9809667285979
1304,2020-10-22,1921.5110091592742,1899.8774022852274,1966.2414708742028,1921.5110091592742,1921.5110091592742,10.61715957867669,10.61715957867669,10.61715957867669,-9.213960470859613,-9.213960470859613,-9.213960470859613,19.831120049536302,19.831120049536302,19.831120049536302,0.0,0.0,0.0,1932.1281687379508
1305,2020-10-23,1922.684688135887,1902.1520054778625,1967.4487443681828,1922.684688135887,1922.684688135887,10.957658204631505,10.957658204631505,10.957658204631505,-8.333847159682001,-8.333847159682001,-8.333847159682001,19.291505364313508,19.291505364313508,19.291505364313508,0.0,0.0,0.0,1933.6423463405185
1306,2020-10-24,1923.858367112499,1935.720029446383,1998.1554969615568,1923.858367112499,1923.858367112499,41.1905376850869,41.1905376850869,41.1905376850869,22.689934666090007,22.689934666090007,22.689934666090007,18.500603018996895,18.500603018996895,18.500603018996895,0.0,0.0,0.0,1965.048904797586
1307,2020-10-25,1925.0320460891119,1934.0158585036902,2001.2674529412352,1925.0320460891119,1925.0320460891119,40.14204844637078,40.14204844637078,40.14204844637078,22.689929536820795,22.689929536820795,22.689929536820795,17.452118909549984,17.452118909549984,17.452118909549984,0.0,0.0,0.0,1965.1740945354827
1308,2020-10-26,1926.2057250657247,1902.251242960073,1964.3499652841367,1926.2057250657247,1926.2057250657247,7.268089656516121,7.268089656516121,7.268089656516121,-8.877093458938786,-8.877093458938786,-8.877093458938786,16.14518311545491,16.14518311545491,16.14518311545491,0.0,0.0,0.0,1933.4738147222408
1309,2020-10-27,1927.3794040423372,1899.967305443103,1965.914251644094,1927.3794040423372,1927.3794040423372,5.1167868326258885,5.1167868326258885,5.1167868326258885,-9.467416299065857,-9.467416299065857,-9.467416299065857,14.584203131691744,14.584203131691744,14.584203131691744,0.0,0.0,0.0,1932.496190874963
1310,2020-10-28,1928.55308301895,1899.3178530676037,1965.27274849815,1928.55308301895,1928.55308301895,3.291047929726682,3.291047929726682,3.291047929726682,-9.487546814364343,-9.487546814364343,-9.487546814364343,12.778594744091025,12.778594744091025,12.778594744091025,0.0,0.0,0.0,1931.8441309486766
1311,2020-10-29,1929.7267619955626,1902.0836112038298,1961.3938314326222,1929.7267619955626,1929.7267619955626,1.5284394974315723,1.5284394974315723,1.5284394974315723,-9.213960470868003,-9.213960470868003,-9.213960470868003,10.742399968299575,10.742399968299575,10.742399968299575,0.0,0.0,0.0,1931.255201492994
1312,2020-10-30,1930.9004409721754,1897.383655144517,1961.6770885662854,1930.9004409721754,1930.9004409721754,0.1599570312538802,0.1599570312538802,0.1599570312538802,-8.33384715968227,-8.33384715968227,-8.33384715968227,8.49380419093615,8.49380419093615,8.49380419093615,0.0,0.0,0.0,1931.0603980034293
1313,2020-10-31,1932.074119948788,1927.3139462516413,1994.3826929381298,1932.059525188476,1932.074119948788,28.744501679190307,28.744501679190307,28.744501679190307,22.689934666099745,22.689934666099745,22.689934666099745,6.054567013090559,6.054567013090559,6.054567013090559,0.0,0.0,0.0,1960.8186216279782
1314,2020-11-01,1933.2477989254012,1926.8155186189438,1993.201626409246,1933.1770307754696,1933.2477989254012,26.139312781180855,26.139312781180855,26.139312781180855,22.68992953678356,22.68992953678356,22.68992953678356,3.4493832443972963,3.4493832443972963,3.4493832443972963,0.0,0.0,0.0,1959.3871117065821
1315,2020-11-02,1934.421477902014,1891.2918134232764,1957.9644661844507,1934.1658502163982,1934.492729711595,-8.171901474383338,-8.171901474383338,-8.171901474383338,-8.877093458845358,-8.877093458845358,-8.877093458845358,0.7051919844620179,0.7051919844620179,0.7051919844620179,0.0,0.0,0.0,1926.2495764276307
1316,2020-11-03,1935.5951568786265,1892.5299663010755,1955.8245581021972,1935.140776725428,1935.8674962078835,-11.616963574467833,-11.616963574467833,-11.616963574467833,-9.467416299057568,-9.467416299057568,-9.467416299057568,-2.149547275410265,-2.149547275410265,-2.149547275410265,0.0,0.0,0.0,1923.9781933041586
1317,2020-11-04,1936.7688358552393,1889.664726095344,1952.9564234877325,1936.1506956446847,1937.258616953403,-14.573138926643864,-14.573138926643864,-14.573138926643864,-9.487546814364705,-9.487546814364705,-9.487546814364705,-5.0855921122791585,-5.0855921122791585,-5.0855921122791585,0.0,0.0,0.0,1922.1956969285955
1318,2020-11-05,1937.942514831852,1887.9762543697764,1952.8999395501896,1937.1572731923368,1938.5233208484105,-17.287609279407096,-17.287609279407096,-17.287609279407096,-9.213960470863638,-9.213960470863638,-9.213960470863638,-8.073648808543458,-8.073648808543458,-8.073648808543458,0.0,0.0,0.0,1920.6549055524447
1319,2020-11-06,1939.1161938084647,1887.770202061508,1950.308983203569,1938.0655161394984,1939.8521822500397,-19.418926481676593,-19.418926481676593,-19.418926481676593,-8.333847159637891,-8.333847159637891,-8.333847159637891,-11.085079322038702,-11.085079322038702,-11.085079322038702,0.0,0.0,0.0,1919.697267326788
1320,2020-11-07,1940.2898727850768,1918.0109243031527,1981.422056417482,1938.9377347496302,1941.196025307986,8.597368891225281,8.597368891225281,8.597368891225281,22.689934666048863,22.689934666048863,22.689934666048863,-14.09256577482358,-14.09256577482358,-14.09256577482358,0.0,0.0,0.0,1948.887241676302
1321,2020-11-08,1941.4635517616896,1912.8505469718089,1978.7335629608356,1939.647404917893,1942.5640429071404,5.619213409060431,5.619213409060431,5.619213409060431,22.689929536800694,22.689929536800694,22.689929536800694,-17.070716127740262,-17.070716127740262,-17.070716127740262,0.0,0.0,0.0,1947.08276517075
1322,2020-11-09,1942.6372307383022,1882.6963238438434,1948.5234540474244,1940.2933113430147,1944.0739176427614,-28.8736900553102,-28.8736900553102,-28.8736900553102,-8.877093458867297,-8.877093458867297,-8.877093458867297,-19.996596596442902,-19.996596596442902,-19.996596596442902,0.0,0.0,0.0,1913.763540682992
1323,2020-11-10,1943.810909714915,1877.7544670256523,1944.4766799997012,1941.3127849554721,1945.3585124276103,-32.31759490326745,-32.31759490326745,-32.31759490326745,-9.46741629908042,-9.46741629908042,-9.46741629908042,-22.85017860418703,-22.85017860418703,-22.85017860418703,0.0,0.0,0.0,1911.4933148116475
1324,2020-11-11,1944.9845886915282,1879.3523272781927,1942.8783525701049,1941.8395768555968,1946.9148949085202,-35.10223740586131,-35.10223740586131,-35.10223740586131,-9.487546814364416,-9.487546814364416,-9.487546814364416,-25.614690591496895,-25.614690591496895,-25.614690591496895,0.0,0.0,0.0,1909.8823512856668
1325,2020-11-12,1946.1582676681408,1877.938668110417,1942.2581017980883,1942.626713223256,1948.442292984174,-37.49082821304865,-37.49082821304865,-37.49082821304865,-9.21396047088478,-9.21396047088478,-9.21396047088478,-28.27686774216387,-28.27686774216387,-28.27686774216387,0.0,0.0,0.0,1908.667439455092
1326,2020-11-13,1947.3319466447535,1871.42158040709,1939.8855421609521,1943.360072901357,1950.259640928468,-39.16094272189523,-39.16094272189523,-39.16094272189523,-8.333847159731642,-8.333847159731642,-8.333847159731642,-30.827095562163585,-30.827095562163585,-30.827095562163585,0.0,0.0,0.0,1908.1710039228583
1327,2020-11-14,1948.505625621366,1905.6518776526746,1972.242887108936,1944.2098578618047,1951.7967935555225,-10.569511517877062,-10.569511517877062,-10.569511517877062,22.689934666031135,22.689934666031135,22.689934666031135,-33.259446183908196,-33.259446183908196,-33.259446183908196,0.0,0.0,0.0,1937.936114103489
1328,2020-11-15,1949.679304597979,1902.000644101764,1970.7908946805078,1944.9113954078364,1953.248707666011,-12.881679646948971,-12.881679646948971,-12.881679646948971,22.689929536763454,22.689929536763454,22.689929536763454,-35.571609183712425,-35.571609183712425,-35.571609183712425,0.0,0.0,0.0,1936.79762495103
1329,2020-11-16,1950.8529835745915,1869.5687280555178,1937.6935979542898,1945.6931469628123,1954.6841276658236,-46.64181497600785,-46.64181497600785,-46.64181497600785,-8.877093458867726,-8.877093458867726,-8.877093458867726,-37.764721517140124,-37.764721517140124,-37.764721517140124,0.0,0.0,0.0,1904.2111685985835
1330,2020-11-17,1952.0266625512043,1866.1333358064917,1935.4041987759892,1946.34683762306,1956.428280249552,-49.31052012091708,-49.31052012091708,-49.31052012091708,-9.467416299072129,-9.467416299072129,-9.467416299072129,-39.843103821844956,-39.843103821844956,-39.843103821844956,0.0,0.0,0.0,1902.7161424302872
1331,2020-11-18,1953.200341527817,1865.8505898732733,1936.6370207081166,1946.9080000903684,1957.9890988923628,-51.30145955563679,-51.30145955563679,-51.30145955563679,-9.487546814365558,-9.487546814365558,-9.487546814365558,-41.81391274127123,-41.81391274127123,-41.81391274127123,0.0,0.0,0.0,1901.8988819721803
1332,2020-11-19,1954.3740205044296,1864.8844193024456,1934.6321472826387,1947.6846165672493,1960.0253414947704,-52.90068149614267,-52.90068149614267,-52.90068149614267,-9.213960470880416,-9.213960470880416,-9.213960470880416,-43.68672102526225,-43.68672102526225,-43.68672102526225,0.0,0.0,0.0,1901.473339008287
1333,2020-11-20,1955.5476994810424,1866.0645804126377,1934.389197037459,1948.5513529101454,1961.522045557395,-53.806886072504255,-53.806886072504255,-53.806886072504255,-8.333847159709583,-8.333847159709583,-8.333847159709583,-45.47303891279468,-45.47303891279468,-45.47303891279468,0.0,0.0,0.0,1901.740813408538
1334,2020-11-21,1956.721378457655,1897.3721334461156,1968.1281485735335,1949.472202736158,1963.1970935942259,-24.495856990360732,-24.495856990360732,-24.495856990360732,22.68993466606835,22.68993466606835,22.68993466606835,-47.18579165642908,-47.18579165642908,-47.18579165642908,0.0,0.0,0.0,1932.2255214672941
1335,2020-11-22,1957.8950574342678,1897.5318773630424,1965.7162080457483,1950.3966270536073,1965.008113263451,-26.148839440551942,-26.148839440551942,-26.148839440551942,22.689929536753404,22.689929536753404,22.689929536753404,-48.83876897730534,-48.83876897730534,-48.83876897730534,0.0,0.0,0.0,1931.7462179937158
1336,2020-11-23,1959.0687364108803,1863.3241286141129,1933.2312028916654,1951.3220505476847,1966.526479369727,-59.32315618382378,-59.32315618382378,-59.32315618382378,-8.877093458911174,-8.877093458911174,-8.877093458911174,-50.44606272491259,-50.44606272491259,-50.44606272491259,0.0,0.0,0.0,1899.7455802270565
1337,2020-11-24,1960.242415387493,1861.5617601003405,1935.1769707827248,1952.2183779906923,1968.362322456594,-61.48892535112071,-61.48892535112071,-61.48892535112071,-9.467416299075415,-9.467416299075415,-9.467416299075415,-52.021509052045296,-52.021509052045296,-52.021509052045296,0.0,0.0,0.0,1898.7534900363723
1338,2020-11-25,1961.4160943641057,1861.3980532934931,1934.7685082489793,1952.9298671976273,1970.3718156380673,-63.065697821798835,-63.065697821798835,-63.065697821798835,-9.487546814364615,-9.487546814364615,-9.487546814364615,-53.57815100743422,-53.57815100743422,-53.57815100743422,0.0,0.0,0.0,1898.350396542307
1339,2020-11-26,1962.5897733407185,1861.4977853654987,1931.0860384541936,1953.3336019947308,1972.3231576471637,-64.34169708577436,-64.34169708577436,-64.34169708577436,-9.213960470876051,-9.213960470876051,-9.213960470876051,-55.1277366148983,-55.1277366148983,-55.1277366148983,0.0,0.0,0.0,1898.2480762549442
1340,2020-11-27,1963.7634523173313,1864.599502285975,1934.8158904896247,1954.1292889807112,1974.328890172678,-65.0141134380024,-65.0141134380024,-65.0141134380024,-8.333847159687528,-8.333847159687528,-8.333847159687528,-56.68026627831486,-56.68026627831486,-56.68026627831486,0.0,0.0,0.0,1898.749338879329
1341,2020-11-28,1964.9371312939438,1895.8608329762606,1965.5598648426248,1955.006373277344,1976.1507598647686,-35.5536670980819,-35.5536670980819,-35.5536670980819,22.68993466607809,22.68993466607809,22.68993466607809,-58.24360176416,-58.24360176416,-58.24360176416,0.0,0.0,0.0,1929.383464195862
1342,2020-11-29,1966.1108102705566,1892.446860123042,1966.9888841688844,1955.966661670471,1977.9636374400986,-37.133217581120114,-37.133217581120114,-37.133217581120114,22.689929536832793,22.689929536832793,22.689929536832793,-59.8231471179529,-59.8231471179529,-59.8231471179529,0.0,0.0,0.0,1928.9775926894365
1343,2020-11-30,1967.2844892471692,1860.3533471808382,1930.4819803277733,1956.6186142694378,1979.4862583660013,-70.29870318153199,-70.29870318153199,-70.29870318153199,-8.877093458911602,-8.877093458911602,-8.877093458911602,-61.42160972262038,-61.42160972262038,-61.42160972262038,0.0,0.0,0.0,1896.9857860656373
1344,2020-12-01,1968.4581682237824,1856.0981245999594,1935.8226708635736,1956.9537959433276,1980.9464052020999,-72.506263666944,-72.506263666944,-72.506263666944,-9.467416299055554,-9.467416299055554,-9.467416299055554,-63.03884736788844,-63.03884736788844,-63.03884736788844,0.0,0.0,0.0,1895.9519045568384
1345,2020-12-02,1969.631847200395,1858.4312138289538,1930.7130830251124,1957.2287116522878,1982.4065520381985,-74.15935155130241,-74.15935155130241,-74.15935155130241,-9.48754681436498,-9.48754681436498,-9.48754681436498,-64.67180473693742,-64.67180473693742,-64.67180473693742,0.0,0.0,0.0,1895.4724956490925
1346,2020-12-03,1970.8055261770078,1859.1978460731561,1932.551405384167,1957.9578667452356,1983.8830546423308,-75.52850066805223,-75.52850066805223,-75.52850066805223,-9.21396047089719,-9.21396047089719,-9.21396047089719,-66.31454019715505,-66.31454019715505,-66.31454019715505,0.0,0.0,0.0,1895.2770255089556
1347,2020-12-04,1971.9792051536206,1858.3533853766642,1934.0784422259346,1958.5210469031858,1985.4436626957138,-76.29218843617286,-76.29218843617286,-76.29218843617286,-8.333847159758951,-8.333847159758951,-8.333847159758951,-67.95834127641392,-67.95834127641392,-67.95834127641392,0.0,0.0,0.0,1895.6870167174477
1348,2020-12-05,1973.1528841302327,1888.0173014047205,1964.690598558548,1958.9833528747781,1987.2848392219414,-46.90199011446353,-46.90199011446353,-46.90199011446353,22.689934666115306,22.689934666115306,22.689934666115306,-69.59192478057884,-69.59192478057884,-69.59192478057884,0.0,0.0,0.0,1926.250894015769
1349,2020-12-06,1974.3265631068455,1887.6560949860846,1966.2679410030396,1959.0176742515303,1989.4831103639433,-48.51178569089506,-48.51178569089506,-48.51178569089506,22.689929536822742,22.689929536822742,22.689929536822742,-71.2017152277178,-71.2017152277178,-71.2017152277178,0.0,0.0,0.0,1925.8147774159504
1350,2020-12-07,1975.500242083458,1854.7098725218327,1933.5979643352757,1959.6724660922391,1991.425667547722,-81.64928665665965,-81.64928665665965,-81.64928665665965,-8.877093458818175,-8.877093458818175,-8.877093458818175,-72.7721931978415,-72.7721931978415,-72.7721931978415,0.0,0.0,0.0,1893.8509554267985
1351,2020-12-08,1976.6739210600708,1852.8816186178378,1930.2395367838058,1960.4690732851502,1993.4633114600113,-83.75371967680333,-83.75371967680333,-83.75371967680333,-9.467416299058835,-9.467416299058835,-9.467416299058835,-74.2863033777445,-74.2863033777445,-74.2863033777445,0.0,0.0,0.0,1892.9202013832676
1352,2020-12-09,1977.8476000366834,1857.3287130535916,1932.8099930591907,1961.064280233678,1995.8832339088112,-85.21345737676859,-85.21345737676859,-85.21345737676859,-9.48754681436469,-9.48754681436469,-9.48754681436469,-75.7259105624039,-75.7259105624039,-75.7259105624039,0.0,0.0,0.0,1892.6341426599147
1353,2020-12-10,1979.0212790132962,1854.066312155341,1932.221670730627,1960.923958088612,1997.6408717596194,-86.28625116613368,-86.28625116613368,-86.28625116613368,-9.213960470862617,-9.213960470862617,-9.213960470862617,-77.07229069527106,-77.07229069527106,-77.07229069527106,0.0,0.0,0.0,1892.7350278471624
1354,2020-12-11,1980.1949579899092,1852.7814667861517,1932.621756282898,1961.4358152698328,1999.2509600101853,-86.64049037395625,-86.64049037395625,-86.64049037395625,-8.333847159759221,-8.333847159759221,-8.333847159759221,-78.30664321419704,-78.30664321419704,-78.30664321419704,0.0,0.0,0.0,1893.554467615953
1355,2020-12-12,1981.368636966522,1884.044259615649,1967.1417822611656,1961.6795654956718,2002.0778736665397,-56.72067586916381,-56.72067586916381,-56.72067586916381,22.689934666097574,22.689934666097574,22.689934666097574,-79.41061053526138,-79.41061053526138,-79.41061053526138,0.0,0.0,0.0,1924.6479610973581
1356,2020-12-13,1982.5423159431348,1884.16250540749,1965.696135611967,1962.1561965811,2003.2033165943064,-57.67686092153443,-57.67686092153443,-57.67686092153443,22.689929536785503,22.689929536785503,22.689929536785503,-80.36679045831993,-80.36679045831993,-80.36679045831993,0.0,0.0,0.0,1924.8654550216004
1357,2020-12-14,1983.7159949197473,1852.763984835241,1937.8733523359317,1962.3607866093325,2004.3287595220725,-90.03632106990621,-90.03632106990621,-90.03632106990621,-8.87709345886162,-8.87709345886162,-8.87709345886162,-81.1592276110446,-81.1592276110446,-81.1592276110446,0.0,0.0,0.0,1893.679673849841
1358,2020-12-15,1984.8896738963601,1848.0892265359516,1935.5387663709203,1962.15466550649,2007.4803181513657,-91.24128704656341,-91.24128704656341,-91.24128704656341,-9.467416299081691,-9.467416299081691,-9.467416299081691,-81.77387074748171,-81.77387074748171,-81.77387074748171,0.0,0.0,0.0,1893.6483868497967
1359,2020-12-16,1986.0633528729727,1852.9903685599684,1934.9409849419903,1961.9630524139286,2008.5861757032303,-91.68653057256408,-91.68653057256408,-91.68653057256408,-9.487546814364396,-9.487546814364396,-9.487546814364396,-82.19898375819967,-82.19898375819967,-82.19898375819967,0.0,0.0,0.0,1894.3768223004085
1360,2020-12-17,1987.2370318495855,1849.084654800153,1938.8985672237447,1962.6550865894044,2010.6850425489363,-91.6394600693145,-91.6394600693145,-91.6394600693145,-9.213960470871003,-9.213960470871003,-9.213960470871003,-82.42549959844351,-82.42549959844351,-82.42549959844351,0.0,0.0,0.0,1895.597571780271
1361,2020-12-18,1988.410710826198,1853.9251769658729,1941.1367131545132,1962.9700339704646,2012.2938191968603,-90.78115511740357,-90.78115511740357,-90.78115511740357,-8.333847159714843,-8.333847159714843,-8.333847159714843,-82.44730795768872,-82.44730795768872,-82.44730795768872,0.0,0.0,0.0,1897.6295557087944
1362,2020-12-19,1989.5843898028108,1885.749775933536,1971.9366600410226,1963.071669108182,2013.525409962611,-59.57153466457187,-59.57153466457187,-59.57153466457187,22.689934666134793,22.689934666134793,22.689934666134793,-82.26146933070666,-82.26146933070666,-82.26146933070666,0.0,0.0,0.0,1930.012855138239
1363,2020-12-20,1990.7580687794232,1888.7341030716525,1969.5744719863235,1962.941945909405,2015.5008087597603,-59.178420617788326,-59.178420617788326,-59.178420617788326,22.689929536802637,22.689929536802637,22.689929536802637,-81.86835015459097,-81.86835015459097,-81.86835015459097,0.0,0.0,0.0,1931.5796481616349
1364,2020-12-21,1991.9317477560362,1856.1965733404309,1948.7495354602884,1963.3731187814356,2017.135389867807,-90.14876925135185,-90.14876925135185,-90.14876925135185,-8.877093458862051,-8.877093458862051,-8.877093458862051,-81.2716757924898,-81.2716757924898,-81.2716757924898,0.0,0.0,0.0,1901.7829785046843
